Order_ID,Order_Date,Delivery_Date,Expected_Delivery,Delivery_Status,Payment_Mode,Payment_Status,Month_Name,Month_Number,Quarter,Year,Calendar_YearMonth,Distributor_Code,Distributor_Name,City,Zone,Tier,Owner_Name,Phone,GST_Number,Credit_Limit,Years_Active,DS_ID,DS_Name,DS_Type,Beat_Name,Outlet_Name,Outlet_Type,Channel_Type,SKU_Code,SKU_Name,Sub_Category,Category,SBU,MRP,Cost_Price,Distributor_Price,Quantity,Discount_Pct,Unit_Selling_Price,Gross_Value,Net_Sales_Value,Margin_Value,Target_Value,Is_Return,Gross_Margin_Pct,Achievement_Pct
ORD010363,2025-12-20,2025-12-25,2025-12-23,Delivered,Credit,Paid,December,12,Q4,2025,2025-12,DT1001,VELAVAN AGENCIES,Chennai,North,Tier 1,Rajesh Kumar,9841023456,33FICTD1001M1Z5,200000,8,DS016,SIVAKKOLUNDHU,2W Route B,VAIGAI ROUTE,SELVAN SUPER STORE,Hotel & Restaurant,Key Accounts,SHINEZ-FC500,FLOOR CLEAN 500ML,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,112,72.8,97.44,14.7,7.2,90.42,1646.4,1329.17,259.01,1629.21,No,19.5,81.6
ORD010378,2025-12-21,2025-12-22,2025-12-24,Delivered,Credit,Paid,December,12,Q4,2025,2025-12,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,9844056789,33FICTD1004M1Z2,125000,7,DS002,PRABU S,ROC Route Pace,THALIRUR BEAT,SUBHA PROVISION,Mini Market,Counter,DIVYA-DHOOP,DHOOP STICKS,AGARBATTI,AGARBATTI,HOME ESSENTIALS,72,46.8,62.64,25.8,3.7,60.32,1857.6,1556.26,348.82,1763.31,No,22.4,88.3
ORD010380,2025-12-12,,2025-12-15,Pending,Credit,Pending,December,12,Q4,2025,2025-12,DT1007,THIRUMARAN AGENCIES,Vellore,North,Tier 2,Anand Subramanian,9847089012,33FICTD1007M1Z1,75000,4,DS009,MUTHURAMAN,2W Route Common,KADUPUR BEAT,MALAR PROVISION,Mini Market,Counter,ZESTO-PKT-M,POCKET SPRAY MEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,76.5,1.6,72.77,6502.5,5566.9,1340.27,6429.03,No,24.1,86.6
ORD010383,2025-12-17,,2025-12-20,Pending,Cash,Pending,December,12,Q4,2025,2025-12,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,9843045678,33FICTD1003M1Z7,150000,10,DS003,DURAI M,2W Route Common,KOLLIPUR WEST GR,SUGANYA KIRANA,Premium Grocery,Retail,DIVYA-ECO,ECONOMY PACK,AGARBATTI,AGARBATTI,HOME ESSENTIALS,24,15.6,20.88,89.3,6.3,19.56,2143.2,1746.71,353.63,1970.99,No,20.2,88.6
ORD010397,2025-12-07,,2025-12-10,In Transit,Credit,Pending,December,12,Q4,2025,2025-12,DT1014,VASANTHAM TRADERS,Nagercoil,South,Tier 3,Bharath Murugan,9854056789,33FICTD1014M1Z4,50000,5,DS007,CHELVAN P,2W Route B,VETRIUR ROC B,KOKILA PROVISION,Beauty Counter,Counter,SHINEZ-FC1L,FLOOR CLEAN 1 LTR,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,190,123.5,165.3,12.7,0.7,164.14,2413.0,2084.58,516.13,2307.26,No,24.8,90.3
ORD010400,2025-12-11,2025-12-15,2025-12-14,Delivered,NEFT,Paid,December,12,Q4,2025,2025-12,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,9842034567,33FICTD1002M1Z3,175000,6,DS007,CHELVAN P,2W Route B,ILAMBUR BEAT,RAMYA GENERAL STORE,Convenience Store,Convenience,SHINEZ-SD500,SURFACE DISINFECTANT 500ML,SURFACE CARE,SURFACE CARE,HOME CARE,185,120.25,160.95,38.8,6.8,150.01,7178.0,5820.39,1154.69,6713.58,No,19.8,86.7
ORD010408,2025-12-10,,2025-12-13,Cancelled,Cheque,Refunded,December,12,Q4,2025,2025-12,DT1008,PONNI WHOLESALE,Erode,West,Tier 2,Murugan Natarajan,9848090123,33FICTD1008M1Z9,75000,6,DS009,MUTHURAMAN,2W Route Common,KAMPUR ROUTE,THAMIZH KIRANA,Mini Market,Counter,FLMSTK-CB01,CLASSIC BOX,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,10,6.5,8.7,9.9,5.3,8.24,99.0,81.58,17.23,94.96,No,21.1,85.9
ORD010438,2025-12-10,,2025-12-13,Cancelled,Cheque,Refunded,December,12,Q4,2025,2025-12,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,9844056789,33FICTD1004M1Z2,125000,7,DS010,PANDIARAJAN,ROC Route Pace,VAANUR GR2,YAMUNA TRADERS,Counter Shop,Counter,BLOSOM-TLC100,BODY TALC 100G,BODY TALC,BODY TALC,PERSONAL CARE,88,57.2,76.56,-1.1,0.5,76.18,96.8,-83.8,-20.88,88.42,Yes,24.9,-94.8
ORD010447,2025-12-14,,2025-12-17,In Transit,Cash,Pending,December,12,Q4,2025,2025-12,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,9842034567,33FICTD1002M1Z3,175000,6,DS005,BHARATH G,Grocery 2 Route,ILAMBUR BEAT,THAMIZH KIRANA,Town Wholesale,Town Wholesale,FOAMX-BODYWASH,MOISTURISING BODY WASH 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,265,172.25,230.55,53.3,3.7,222.02,14124.5,11833.67,2652.75,12932.07,No,22.4,91.5
ORD010449,2025-12-16,,2025-12-19,In Transit,Cheque,Pending,December,12,Q4,2025,2025-12,DT1001,VELAVAN AGENCIES,Chennai,North,Tier 1,Rajesh Kumar,9841023456,33FICTD1001M1Z5,200000,8,DS020,THANDAVAN,Common Pace Route,THENUR SOUTH GR2,SHARADHA SUPER STORE,Hotel & Restaurant,Key Accounts,DIVYA-PUJA,PUJA SPECIAL AGARBATTI,AGARBATTI,AGARBATTI,HOME ESSENTIALS,48,31.2,41.76,76.3,0.1,41.72,3662.4,3183.24,802.68,4056.61,No,25.2,78.5
ORD010467,2025-12-28,2025-01-02,2025-12-31,Delivered,Cheque,Paid,December,12,Q4,2025,2025-12,DT1013,MULLAI ENTERPRISES,Kanchipuram,North,Tier 3,Satheesh Kumar,9853045678,33FICTD1013M1Z7,50000,3,DS016,SIVAKKOLUNDHU,2W Route B,NATTRIUR BEAT,KAVERI TRADERS,Mini Market,Counter,SHINEZ-SD500,SURFACE DISINFECTANT 500ML,SURFACE CARE,SURFACE CARE,HOME CARE,185,120.25,160.95,24.5,0.5,160.15,4532.5,3923.68,977.55,4481.47,No,24.9,87.6
ORD010476,2025-12-22,,2025-12-25,Pending,UPI,Pending,December,12,Q4,2025,2025-12,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,9843045678,33FICTD1003M1Z7,150000,10,DS009,MUTHURAMAN,2W Route Common,KOLLIPUR WEST GR,MALAI KIRANA,Town Wholesale,Town Wholesale,SHINEZ-FC500,FLOOR CLEAN 500ML,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,112,72.8,97.44,51.0,7.1,90.52,5712.0,4616.52,903.72,4776.73,No,19.6,96.6
ORD010486,2025-12-18,2025-12-23,2025-12-21,Delivered,UPI,Overdue,December,12,Q4,2025,2025-12,DT1011,SELVARAJ AGENCIES,Dindigul,South,Tier 3,Prabu Selvam,9851023456,33FICTD1011M1Z5,50000,4,DS018,MAYILVAHANAN,2W Route Common,NANMAIUR ROUTE,SELVI SUPER STORE,Dual Outlet,Retail,BLOSOM-TLC100,BODY TALC 100G,BODY TALC,BODY TALC,PERSONAL CARE,88,57.2,76.56,62.1,7.8,70.59,5464.8,4383.64,831.52,5311.96,No,19.0,82.5
ORD010494,2025-12-02,,2025-12-05,In Transit,NEFT,Pending,December,12,Q4,2025,2025-12,DT1007,THIRUMARAN AGENCIES,Vellore,North,Tier 2,Anand Subramanian,9847089012,33FICTD1007M1Z1,75000,4,DS007,CHELVAN P,2W Route B,NEITHALUR ROC,SELVAN SUPER STORE,Town Wholesale,Town Wholesale,SHINEZ-SD500,SURFACE DISINFECTANT 500ML,SURFACE CARE,SURFACE CARE,HOME CARE,185,120.25,160.95,10.8,1.0,159.34,1998.0,1720.87,422.17,1916.41,No,24.5,89.8
ORD010503,2025-12-20,2025-12-22,2025-12-23,Delivered,NEFT,Paid,December,12,Q4,2025,2025-12,DT1014,VASANTHAM TRADERS,Nagercoil,South,Tier 3,Bharath Murugan,9854056789,33FICTD1014M1Z4,50000,5,DS013,THIYAGARAJAN,Common Pace Route,MARANGUR MAIN,KAVERI TRADERS,Beauty Counter,Counter,ZESTO-SPORT-W,SPORT FRESH WOMEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,13.2,6.9,202.49,3300.0,2672.87,527.87,2985.36,No,19.7,89.5
ORD010506,2025-12-21,,2025-12-24,In Transit,Cash,Pending,December,12,Q4,2025,2025-12,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,9842034567,33FICTD1002M1Z3,175000,6,DS007,CHELVAN P,2W Route B,ILAMBUR BEAT,PARI GENERAL STORE,Convenience Store,Convenience,DIVYA-ECO,ECONOMY PACK,AGARBATTI,AGARBATTI,HOME ESSENTIALS,24,15.6,20.88,31.5,5.3,19.77,756.0,622.76,131.36,747.88,No,21.1,83.3
ORD010520,2025-12-01,2025-12-06,2025-12-04,Delivered,UPI,Paid,December,12,Q4,2025,2025-12,DT1007,THIRUMARAN AGENCIES,Vellore,North,Tier 2,Anand Subramanian,9847089012,33FICTD1007M1Z1,75000,4,DS004,SATHEESH R,Common Pace Route,NEITHALUR ROC,NANDHINI PROVISION,Beauty Counter,Counter,ZESTO-PKT-M,POCKET SPRAY MEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,32.5,1.1,73.14,2762.5,2377.05,581.43,2887.79,No,24.5,82.3
ORD010523,2025-12-11,2025-12-14,2025-12-14,Delivered,NEFT,Paid,December,12,Q4,2025,2025-12,DT1015,KURINJI AGENCIES,Hosur,North,Tier 3,Loganathan Krishnan,9855067890,33FICTD1015M1Z6,50000,4,DS016,SIVAKKOLUNDHU,2W Route B,NAMBUR ROUTE,INDHU KIRANA,Town Wholesale,Town Wholesale,FLMSTK-SF01,SAFETY PACK,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,9,5.85,7.83,88.6,5.6,7.39,797.4,654.75,136.44,804.8,No,20.8,81.4
ORD010537,2025-12-17,2025-12-21,2025-12-20,Delivered,UPI,Paid,December,12,Q4,2025,2025-12,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,9842034567,33FICTD1002M1Z3,175000,6,DS012,KARUPPASAMY,2W Route Common,MAZHALUR MAIN,VALLI KIRANA,Hotel & Restaurant,Key Accounts,PURIS-GLOW75,GLOW BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,60,39.0,52.2,36.4,0.7,51.83,2184.0,1886.61,467.01,2347.1,No,24.8,80.4
ORD010546,2025-12-04,,2025-12-07,Cancelled,UPI,Refunded,December,12,Q4,2025,2025-12,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,9844056789,33FICTD1004M1Z2,125000,7,DS015,PERIYANNAN,ROC Pace Route,KANNIPUR ROC,AMUDHA GENERAL STORE,Grocery,Retail,ZESTO-PKT-W,POCKET SPRAY WOMEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,30.9,5.5,69.88,2626.5,2159.29,452.07,2226.03,No,20.9,97.0
ORD010548,2025-12-22,,2025-12-25,Pending,Cash,Pending,December,12,Q4,2025,2025-12,DT1014,VASANTHAM TRADERS,Nagercoil,South,Tier 3,Bharath Murugan,9854056789,33FICTD1014M1Z4,50000,5,DS013,THIYAGARAJAN,Common Pace Route,MARANGUR MAIN,SELVAN SUPER STORE,Hotel & Restaurant,Key Accounts,ZESTO-PKT-W,POCKET SPRAY WOMEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,76.1,0.6,73.51,6468.5,5594.11,1389.58,6312.71,No,24.8,88.6
ORD010560,2025-12-17,2025-12-18,2025-12-20,Delivered,NEFT,Paid,December,12,Q4,2025,2025-12,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,9843045678,33FICTD1003M1Z7,150000,10,DS009,MUTHURAMAN,2W Route Common,KOLLIPUR MAIN,PAAVAI GENERAL STORE,Town Wholesale,Town Wholesale,DIVYA-PUJA,PUJA SPECIAL AGARBATTI,AGARBATTI,AGARBATTI,HOME ESSENTIALS,48,31.2,41.76,-10.4,1.3,41.22,499.2,-428.69,-104.21,544.94,Yes,24.3,-78.7
ORD010568,2025-12-22,,2025-12-25,Cancelled,NEFT,Refunded,December,12,Q4,2025,2025-12,DT1011,SELVARAJ AGENCIES,Dindigul,South,Tier 3,Prabu Selvam,9851023456,33FICTD1011M1Z5,50000,4,DS017,VAITHIYANATHAN,Counter Route,PORIUR BEAT,MEENA PROVISION,Convenience Store,Convenience,SHINEZ-SD500,SURFACE DISINFECTANT 500ML,SURFACE CARE,SURFACE CARE,HOME CARE,185,120.25,160.95,41.3,3.6,155.16,7640.5,6408.11,1441.78,7614.13,No,22.5,84.2
ORD010598,2025-12-03,2025-12-07,2025-12-06,Delivered,Cheque,Paid,December,12,Q4,2025,2025-12,DT1011,SELVARAJ AGENCIES,Dindigul,South,Tier 3,Prabu Selvam,9851023456,33FICTD1011M1Z5,50000,4,DS019,PAZHANIVEL,ROC Route Pace,NANMAIUR ROUTE,PREETHI TRADERS,Town Wholesale,Town Wholesale,FLMSTK-CB01,CLASSIC BOX,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,10,6.5,8.7,7.5,1.0,8.61,75.0,64.57,15.82,81.2,No,24.5,79.5
ORD010599,2025-12-17,2025-12-21,2025-12-20,Delivered,UPI,Paid,December,12,Q4,2025,2025-12,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,9842034567,33FICTD1002M1Z3,175000,6,DS012,KARUPPASAMY,2W Route Common,MAZHALUR MAIN,VALLI KIRANA,Hotel & Restaurant,Key Accounts,PURIS-GLOW75,GLOW BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,60,39.0,52.2,36.5,0.4,51.99,2190.0,1897.64,474.14,2391.83,No,25.0,79.3
ORD010602,2025-12-03,2025-12-06,2025-12-06,Delivered,Cheque,Paid,December,12,Q4,2025,2025-12,DT1001,VELAVAN AGENCIES,Chennai,North,Tier 1,Rajesh Kumar,9841023456,33FICTD1001M1Z5,200000,8,DS016,SIVAKKOLUNDHU,2W Route B,THENUR NORTH B1,VELAN PROVISION,Convenience Store,Convenience,PURIS-FRESH75,FRESH BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,54,35.1,47.0,68.9,2.3,45.92,3720.6,3163.89,745.5,3795.84,No,23.6,83.4
ORD010603,2025-12-17,,2025-12-20,Cancelled,Cheque,Refunded,December,12,Q4,2025,2025-12,DT1015,KURINJI AGENCIES,Hosur,North,Tier 3,Loganathan Krishnan,9855067890,33FICTD1015M1Z6,50000,4,DS015,PERIYANNAN,ROC Pace Route,THANDAIUR ROC,KAVERI TRADERS,Beauty Counter,Counter,SHINEZ-FC500,FLOOR CLEAN 500ML,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,112,72.8,97.44,52.6,4.7,92.86,5891.2,4884.44,1055.16,5850.44,No,21.6,83.5
ORD010609,2025-12-19,,2025-12-22,Pending,Credit,Pending,December,12,Q4,2025,2025-12,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,9842034567,33FICTD1002M1Z3,175000,6,DS017,VAITHIYANATHAN,Counter Route,SENTHUR ROUTE,GANGA GENERAL STORE,Premium Grocery,Retail,ZESTO-LUXE-M,LUXE PARFUM MEN 120ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,310,201.5,269.7,33.9,7.2,250.28,10509.0,8484.49,1653.64,9533.73,No,19.5,89.0
ORD010615,2025-12-23,,2025-12-26,In Transit,NEFT,Pending,December,12,Q4,2025,2025-12,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,9843045678,33FICTD1003M1Z7,150000,10,DS014,SOUNDARARAJAN,Grocery 2 Route,PONNIUR ROUTE,PAAVAI GENERAL STORE,Convenience Store,Convenience,GUARDIA-HS100,HAND SANITIZER 100ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,82,53.3,71.34,76.4,1.8,70.06,6264.8,5352.58,1280.46,6088.86,No,23.9,87.9
ORD010623,2025-12-19,2025-12-20,2025-12-22,Delivered,Cheque,Paid,December,12,Q4,2025,2025-12,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,9843045678,33FICTD1003M1Z7,150000,10,DS003,DURAI M,2W Route Common,MUTHTHUR BEAT,KALAI PROVISION,Premium Grocery,Retail,DIVYA-ECO,ECONOMY PACK,AGARBATTI,AGARBATTI,HOME ESSENTIALS,24,15.6,20.88,90.9,5.7,19.69,2181.6,1789.82,371.78,2214.42,No,20.8,80.8
ORD010651,2025-12-02,,2025-12-05,Pending,UPI,Pending,December,12,Q4,2025,2025-12,DT1014,VASANTHAM TRADERS,Nagercoil,South,Tier 3,Bharath Murugan,9854056789,33FICTD1014M1Z4,50000,5,DS006,LOGANATHAN,ROC Pace Route,KODIUR BEAT,GANGA GENERAL STORE,Hotel & Restaurant,Key Accounts,SHINEZ-FC1L,FLOOR CLEAN 1 LTR,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,190,123.5,165.3,14.9,7.6,152.74,2831.0,2275.83,435.68,2551.65,No,19.1,89.2
ORD010673,2025-12-21,2025-12-23,2025-12-24,Delivered,Cash,Paid,December,12,Q4,2025,2025-12,DT1008,PONNI WHOLESALE,Erode,West,Tier 2,Murugan Natarajan,9848090123,33FICTD1008M1Z9,75000,6,DS016,SIVAKKOLUNDHU,2W Route B,KAMPUR ROUTE,KAVERI TRADERS,Premium Grocery,Retail,FOAMX-SG200,SHOWER GEL 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,255,165.75,221.85,77.8,7.7,204.77,19839.0,15931.11,3035.76,18098.61,No,19.1,88.0
ORD010710,2025-12-28,2025-12-30,2025-12-31,Delivered,Cash,Paid,December,12,Q4,2025,2025-12,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,9843045678,33FICTD1003M1Z7,150000,10,DS007,CHELVAN P,2W Route B,KOLLIPUR WEST GR,KANMANI KIRANA,Rural Wholesale,Rural Wholesale,HELIX-AL100,ANTISEPTIC LIQUID 100ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,78,50.7,67.86,21.2,0.5,67.52,1653.6,1431.42,356.58,1727.92,No,24.9,82.8
ORD010713,2025-12-23,2025-12-26,2025-12-26,Delivered,Credit,Paid,December,12,Q4,2025,2025-12,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,9845067890,33FICTD1005M1Z4,100000,5,DS007,CHELVAN P,2W Route B,NEYUR BEAT,KOKILA PROVISION,Dual Outlet,Retail,DIVYA-PUJA,PUJA SPECIAL AGARBATTI,AGARBATTI,AGARBATTI,HOME ESSENTIALS,48,31.2,41.76,66.3,1.7,41.05,3182.4,2721.62,653.06,3180.83,No,24.0,85.6
ORD010714,2025-12-19,,2025-12-22,In Transit,UPI,Pending,December,12,Q4,2025,2025-12,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,9845067890,33FICTD1005M1Z4,100000,5,DS018,MAYILVAHANAN,2W Route Common,SELVANUR MAIN,KALAI PROVISION,Hotel & Restaurant,Key Accounts,CLEANOZ-PWDR,POWDER HAND WASH 100G,HAND WASH,HAND WASH,PERSONAL CARE,82,53.3,71.34,69.3,6.0,67.06,5682.6,4647.26,953.57,4666.93,No,20.5,99.6
ORD010718,2025-12-05,,2025-12-08,In Transit,Credit,Pending,December,12,Q4,2025,2025-12,DT1013,MULLAI ENTERPRISES,Kanchipuram,North,Tier 3,Satheesh Kumar,9853045678,33FICTD1013M1Z7,50000,3,DS009,MUTHURAMAN,2W Route Common,KURIUR NORTH,AMUDHA GENERAL STORE,Premium Grocery,Retail,FLMSTK-CB01,CLASSIC BOX,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,10,6.5,8.7,72.6,3.1,8.43,726.0,612.02,140.12,712.22,No,22.9,85.9
ORD010719,2025-12-21,,2025-12-24,Pending,Credit,Pending,December,12,Q4,2025,2025-12,DT1008,PONNI WHOLESALE,Erode,West,Tier 2,Murugan Natarajan,9848090123,33FICTD1008M1Z9,75000,6,DS011,GOVINDASAMY,SWD Route,PALLIUR ROC,VELAN PROVISION,Medical Shop,Retail,ZESTO-PKT-M,POCKET SPRAY MEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,67.7,6.0,69.51,5754.5,4705.83,965.4,5680.14,No,20.5,82.8
ORD010726,2025-12-14,,2025-12-17,Pending,Cash,Pending,December,12,Q4,2025,2025-12,DT1008,PONNI WHOLESALE,Erode,West,Tier 2,Murugan Natarajan,9848090123,33FICTD1008M1Z9,75000,6,DS006,LOGANATHAN,ROC Pace Route,KAMPUR ROUTE,NILA PROVISION,Grocery,Retail,PURIS-GLOW75,GLOW BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,60,39.0,52.2,31.7,6.4,48.86,1902.0,1548.86,312.56,1774.44,No,20.2,87.3
ORD010745,2025-12-13,2025-12-16,2025-12-16,Delivered,Cash,Overdue,December,12,Q4,2025,2025-12,DT1007,THIRUMARAN AGENCIES,Vellore,North,Tier 2,Anand Subramanian,9847089012,33FICTD1007M1Z1,75000,4,DS005,BHARATH G,Grocery 2 Route,KADUPUR BEAT,MATHI TRADERS,Counter Shop,Counter,ZESTO-LUXE-M,LUXE PARFUM MEN 120ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,310,201.5,269.7,65.8,2.8,262.15,20398.0,17249.47,3990.77,19872.78,No,23.1,86.8
ORD010762,2025-12-27,,2025-12-30,Cancelled,UPI,Refunded,December,12,Q4,2025,2025-12,DT1015,KURINJI AGENCIES,Hosur,North,Tier 3,Loganathan Krishnan,9855067890,33FICTD1015M1Z6,50000,4,DS016,SIVAKKOLUNDHU,2W Route B,THANDAIUR ROC,PONNI GENERAL STORE,Grocery,Retail,ZESTO-PKT-M,POCKET SPRAY MEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,32.8,7.0,68.77,2788.0,2255.66,443.46,2443.79,No,19.7,92.3
ORD010767,2025-12-04,,2025-12-07,In Transit,Cash,Pending,December,12,Q4,2025,2025-12,DT1012,BHARATHI DISTRIBUTORS,Thanjavur,Central,Tier 3,Durai Pandian,9852034567,33FICTD1012M1Z3,50000,6,DS016,SIVAKKOLUNDHU,2W Route B,THIRUPUR ROUTE,THENDRAL STORES,Town Wholesale,Town Wholesale,CLEANOZ-PWDR,POWDER HAND WASH 100G,HAND WASH,HAND WASH,PERSONAL CARE,82,53.3,71.34,-3.8,5.5,67.42,311.6,-256.2,-53.66,315.47,Yes,20.9,-81.2
ORD010783,2025-12-15,2025-12-20,2025-12-18,Delivered,UPI,Paid,December,12,Q4,2025,2025-12,DT1008,PONNI WHOLESALE,Erode,West,Tier 2,Murugan Natarajan,9848090123,33FICTD1008M1Z9,75000,6,DS017,VAITHIYANATHAN,Counter Route,KAMPUR ROUTE,MALAI KIRANA,Convenience Store,Convenience,ZESTO-SPORT-W,SPORT FRESH WOMEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,9.5,0.9,215.54,2375.0,2047.63,503.88,2080.49,No,24.6,98.4
ORD010787,2025-12-24,2025-12-27,2025-12-27,Delivered,NEFT,Paid,December,12,Q4,2025,2025-12,DT1007,THIRUMARAN AGENCIES,Vellore,North,Tier 2,Anand Subramanian,9847089012,33FICTD1007M1Z1,75000,4,DS014,SOUNDARARAJAN,Grocery 2 Route,CHEIUR ROUTE,MALAR PROVISION,Premium Grocery,Retail,ZESTO-SPORT-M,SPORT BLAST MEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,68.7,3.1,210.76,17175.0,14479.21,3315.46,15900.76,No,22.9,91.1
ORD010789,2025-12-26,2025-12-27,2025-12-29,Delivered,NEFT,Paid,December,12,Q4,2025,2025-12,DT1009,KAVITHA TRADERS,Tiruppur,West,Tier 2,Karthik Pillai,9849001234,33FICTD1009M1Z8,75000,5,DS010,PANDIARAJAN,ROC Route Pace,SEMPUR ROUTE,INDHU KIRANA,Beauty Counter,Counter,GUARDIA-HS100,HAND SANITIZER 100ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,82,53.3,71.34,78.3,6.8,66.49,6420.6,5206.17,1032.78,6302.67,No,19.8,82.6
ORD010792,2025-12-18,,2025-12-21,In Transit,Cheque,Pending,December,12,Q4,2025,2025-12,DT1009,KAVITHA TRADERS,Tiruppur,West,Tier 2,Karthik Pillai,9849001234,33FICTD1009M1Z8,75000,5,DS017,VAITHIYANATHAN,Counter Route,ARUR SOUTH GR2,NANDHINI PROVISION,Mini Market,Counter,SHINEZ-FC1L,FLOOR CLEAN 1 LTR,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,190,123.5,165.3,61.0,3.5,159.51,11590.0,9730.11,2196.61,12072.02,No,22.6,80.6
ORD010793,2025-12-05,,2025-12-08,Cancelled,Cash,Refunded,December,12,Q4,2025,2025-12,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,9844056789,33FICTD1004M1Z2,125000,7,DS004,SATHEESH R,Common Pace Route,VAANUR GR2,KAVERI TRADERS,Hotel & Restaurant,Key Accounts,BLOSOM-TLC100,BODY TALC 100G,BODY TALC,BODY TALC,PERSONAL CARE,88,57.2,76.56,33.6,3.6,73.8,2956.8,2479.68,557.76,3029.09,No,22.5,81.9
ORD010813,2025-12-24,2025-12-25,2025-12-27,Delivered,UPI,Paid,December,12,Q4,2025,2025-12,DT1011,SELVARAJ AGENCIES,Dindigul,South,Tier 3,Prabu Selvam,9851023456,33FICTD1011M1Z5,50000,4,DS013,THIYAGARAJAN,Common Pace Route,NANMAIUR ROUTE,PONNI GENERAL STORE,Mini Market,Counter,DIVYA-DHOOP,DHOOP STICKS,AGARBATTI,AGARBATTI,HOME ESSENTIALS,72,46.8,62.64,21.2,1.7,61.58,1526.4,1305.5,313.34,1611.3,No,24.0,81.0
ORD010818,2025-12-15,,2025-12-18,Cancelled,Credit,Refunded,December,12,Q4,2025,2025-12,DT1010,THAMIZHAN MARKETING,Thoothukudi,South,Tier 2,Senthil Raja,9850012345,33FICTD1010M1Z2,50000,7,DS005,BHARATH G,Grocery 2 Route,THAMIZHUR GR,VENNILA KIRANA,Grocery,Retail,HELIX-AL100,ANTISEPTIC LIQUID 100ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,78,50.7,67.86,45.0,5.4,64.2,3510.0,2889.0,607.5,3263.85,No,21.0,88.5
